	Unnamed: 0	lemme	freqlemlivres	freqlemlivres_cumsum	freqlemlivres_cumsumpercent
2427	95435	piano	31.28	806366.5999999995	80.63665999999995
2428	25885	clore	31.28	806397.8799999995	80.63978799999995
2429	119290	second	31.28	806429.1599999996	80.64291599999996
2430	48549	emprunter	31.28	806460.4399999995	80.64604399999995
2431	99317	poème	31.22	806491.6599999996	80.64916599999995
2432	40214	décembre	31.22	806522.8799999995	80.65228799999996
2433	123062	spécial	31.22	806554.0999999995	80.65540999999995
2434	2812	affection	31.22	806585.3199999995	80.65853199999995
2435	43005	délivrer	31.15	806616.4699999995	80.66164699999995
2436	111009	repérer	31.15	806647.6199999995	80.66476199999995
2437	90509	orner	31.15	806678.7699999996	80.66787699999995
2438	117510	sage	31.15	806709.9199999996	80.67099199999996
2439	84396	motif	31.15	806741.0699999995	80.67410699999995
2440	4700	allusion	31.15	806772.2199999995	80.67722199999996
2441	49458	enfantin	31.15	806803.3699999995	80.68033699999997
2442	96676	plancher	31.15	806834.5199999997	80.68345199999995
2443	67817	i	31.15	806865.6699999997	80.68656699999997
2444	119003	science	31.08	806896.7499999997	80.68967499999997
2445	85548	mèche	31.01	806927.7599999997	80.69277599999997
2446	85924	mélange	31.01	806958.7699999997	80.69587699999997
2447	88011	nourriture	31.01	806989.7799999997	80.69897799999997
2448	34868	cérémonie	30.95	807020.7299999995	80.70207299999997
2449	722	absurde	30.95	807051.6799999996	80.70516799999996
2450	52710	estomac	30.95	807082.6299999995	80.70826299999995
2451	105313	ralentir	30.95	807113.5799999995	80.71135799999995
2452	22445	cerveau	30.88	807144.4599999995	80.71444599999995
2453	13089	banquette	30.88	807175.3399999995	80.71753399999993
2454	13079	banque	30.88	807206.2199999995	80.72062199999995
2455	58736	foyer	30.88	807237.0999999995	80.72370999999995
2456	90910	outil	30.88	807267.9799999995	80.72679799999995
2457	40527	décidément	30.81	807298.7899999996	80.72987899999995
2458	130818	transparent	30.81	807329.5999999995	80.73295999999995
2459	15782	bombe	30.81	807360.4099999997	80.73604099999997
2460	7912	appui	30.81	807391.2199999997	80.73912199999998
2461	59787	fréquenter	30.81	807422.0299999998	80.74220299999998
2462	137757	âgé	30.74	807452.7699999998	80.74527699999997
2463	110876	reproche	30.68	807483.4499999998	80.74834499999999
2464	139752	élevé	30.68	807514.1299999999	80.75141299999999
2465	68316	imbécile	30.68	807544.8099999998	80.75448100000001
2466	101151	province	30.68	807575.49	80.757549
2467	3239	agacer	30.68	807606.17	80.76061700000002
2468	82559	mille	30.68	807636.8500000002	80.76368500000002
2469	25536	clarté	30.68	807667.5300000001	80.76675300000002
2470	114385	réaction	30.68	807698.2100000002	80.76982100000002
2471	92488	parisien	30.61	807728.8200000002	80.77288200000002
2472	89160	occupation	30.61	807759.4300000002	80.77594300000001
2473	135964	visible	30.61	807790.0400000002	80.77900400000001
2474	26434	coincer	30.61	807820.6500000001	80.78206500000002
2475	74148	janvier	30.61	807851.2600000001	80.78512600000002
2476	112541	ricaner	30.61	807881.8700000001	80.78818700000002
2477	27747	comporter	30.54	807912.4100000001	80.79124100000001
2478	72932	introduire	30.54	807942.9500000002	80.79429500000002
2479	98622	possibilité	30.54	807973.4900000001	80.79734900000003
2480	114036	ruelle	30.47	808003.9600000002	80.80039600000002
2481	33006	crayon	30.47	808034.4300000002	80.80344300000002
2482	13167	baraque	30.47	808064.9000000001	80.80649000000003
2483	87016	nerf	30.47	808095.3700000001	80.809537
2484	84774	mouton	30.47	808125.8400000002	80.81258400000002
2485	101780	prénom	30.47	808156.31	80.81563100000002
2486	41302	décrocher	30.41	808186.7200000002	80.81867199999999
2487	49026	encombrer	30.41	808217.1300000001	80.82171300000002
2488	33221	crisper	30.41	808247.5400000002	80.82475400000001
2489	103761	pêche	30.41	808277.9500000002	80.82779500000002
2490	142154	étudier	30.41	808308.3600000001	80.83083600000002
2491	5100	ambition	30.34	808338.7000000002	80.83387000000002
2492	15269	blessé	30.34	808369.0400000002	80.83690400000002
2493	13521	bas	30.34	808399.3800000001	80.83993800000002
2494	74710	journaliste	30.34	808429.7200000002	80.842972
2495	126714	tablier	30.34	808460.06	80.846006
2496	44278	déployer	30.27	808490.3300000002	80.84903299999999
2497	71950	instruction	30.27	808520.6000000002	80.85206000000002
2498	98915	poudre	30.27	808550.8700000001	80.85508700000003
2499	18863	bâton	30.27	808581.1400000001	80.85811400000001
